	date_changed	date_created	date_original	country_href	country_name	country_location_lon	country_location_lat	country_id	country_shortname	country_iso3	country_primary	primary_country_href	primary_country_name	primary_country_location	primary_country_id	primary_country_shortname	primary_country_iso3	format_name	format_id	disaster_type_code	disaster_type_name	disaster_type_id	language_code	language_name	language_id	source_href	source_longname	source_name	source_id	source_type	source_shortname	source_homepage	theme_name	theme_id	vulnerable_groups_name	vulnerable_groups_id	source_spanish_name	file_preview	file_filename	file_description	file_mimetype	file_id	file_filesize	file_url	source_disclaimer	disaster_name	disaster_id	disaster_glide	disaster_type	disaster_status	image_copyright	image_filename	image_url-thumb	image_url-small	image_width	image_caption	image_mimetype	image_url-large	image_id	image_filesize	image_url	image_height	ocha_product_name	ocha_product_id	headline_summary	headline_image	headline_title
632	2018-12-10T20:42:31+00:00	2018-12-09T17:40:57+00:00	2018-10-31T00:00:00+00:00	https://api.reliefweb.int/v1/countries/257	Zimbabwe	29.94	-19.19	257	Zimbabwe	zwe	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	FL	Flood	4611	en	English	267	https://api.reliefweb.int/v1/sources/1275	World Health Organization	World Health Organization	1275	{'name': 'International Organization', 'id': 272}	WHO	http://www.who.int/	Humanitarian Financing	4597	Refugees	6874	Organización Mundial de la Salud	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211183-cfe-update-october2018.png'}	cfe-update-october2018.pdf		application/pdf	1211183	1169470	https://reliefweb.int/sites/reliefweb.int/files/resources/cfe-update-october2018.pdf	 	Lao PDR/Cambodia: Floods - Jul 2018	46264	FF-2018-000118-LAO	[{'code': 'FL', 'name': 'Flood', 'id': 4611, 'primary': True}, {'code': 'AC', 'name': 'Technological Disaster', 'id': 4620}, {'code': 'TC', 'name': 'Tropical Cyclone', 'id': 4618}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
633	2018-12-10T20:42:31+00:00	2018-12-09T17:40:57+00:00	2018-10-31T00:00:00+00:00	https://api.reliefweb.int/v1/countries/257	Zimbabwe	29.94	-19.19	257	Zimbabwe	zwe	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	LS	Land Slide	4728	en	English	267	https://api.reliefweb.int/v1/sources/1275	World Health Organization	World Health Organization	1275	{'name': 'International Organization', 'id': 272}	WHO	http://www.who.int/	Humanitarian Financing	4597	Refugees	6874	Organización Mundial de la Salud	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211183-cfe-update-october2018.png'}	cfe-update-october2018.pdf		application/pdf	1211183	1169470	https://reliefweb.int/sites/reliefweb.int/files/resources/cfe-update-october2018.pdf	 	Lao PDR/Cambodia: Floods - Jul 2018	46264	FF-2018-000118-LAO	[{'code': 'FL', 'name': 'Flood', 'id': 4611, 'primary': True}, {'code': 'AC', 'name': 'Technological Disaster', 'id': 4620}, {'code': 'TC', 'name': 'Tropical Cyclone', 'id': 4618}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
634	2018-12-10T20:42:31+00:00	2018-12-09T17:40:57+00:00	2018-10-31T00:00:00+00:00	https://api.reliefweb.int/v1/countries/257	Zimbabwe	29.94	-19.19	257	Zimbabwe	zwe	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	AC	Technological Disaster	4620	en	English	267	https://api.reliefweb.int/v1/sources/1275	World Health Organization	World Health Organization	1275	{'name': 'International Organization', 'id': 272}	WHO	http://www.who.int/	Humanitarian Financing	4597	Refugees	6874	Organización Mundial de la Salud	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211183-cfe-update-october2018.png'}	cfe-update-october2018.pdf		application/pdf	1211183	1169470	https://reliefweb.int/sites/reliefweb.int/files/resources/cfe-update-october2018.pdf	 	Lao PDR/Cambodia: Floods - Jul 2018	46264	FF-2018-000118-LAO	[{'code': 'FL', 'name': 'Flood', 'id': 4611, 'primary': True}, {'code': 'AC', 'name': 'Technological Disaster', 'id': 4620}, {'code': 'TC', 'name': 'Tropical Cyclone', 'id': 4618}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
635	2018-12-10T20:42:31+00:00	2018-12-09T17:40:57+00:00	2018-10-31T00:00:00+00:00	https://api.reliefweb.int/v1/countries/257	Zimbabwe	29.94	-19.19	257	Zimbabwe	zwe	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	TC	Tropical Cyclone	4618	en	English	267	https://api.reliefweb.int/v1/sources/1275	World Health Organization	World Health Organization	1275	{'name': 'International Organization', 'id': 272}	WHO	http://www.who.int/	Humanitarian Financing	4597	Refugees	6874	Organización Mundial de la Salud	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211183-cfe-update-october2018.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211183-cfe-update-october2018.png'}	cfe-update-october2018.pdf		application/pdf	1211183	1169470	https://reliefweb.int/sites/reliefweb.int/files/resources/cfe-update-october2018.pdf	 	Lao PDR/Cambodia: Floods - Jul 2018	46264	FF-2018-000118-LAO	[{'code': 'FL', 'name': 'Flood', 'id': 4611, 'primary': True}, {'code': 'AC', 'name': 'Technological Disaster', 'id': 4620}, {'code': 'TC', 'name': 'Tropical Cyclone', 'id': 4618}]	past	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
636	2017-10-25T20:37:56+00:00	2017-10-25T14:40:25+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/186	Paraguay	-58.39	-23.24	186	Paraguay	pry	True	https://api.reliefweb.int/v1/countries/186	Paraguay	{'lon': -58.39, 'lat': -23.24}	186	Paraguay	pry	News and Press Release	8	ST	Severe Local Storm	4656	es	Spanish	269	https://api.reliefweb.int/v1/sources/2117	Government of Paraguay	Government of Paraguay	2117	{'name': 'Government', 'id': 271}	Govt. Paraguay	http://www.presidencia.gov.py/	Recovery and Reconstruction	4601	 	 	Gobierno del Paraguay	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
637	2017-10-25T18:48:06+00:00	2017-10-25T14:38:04+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/131	Kenya	37.86	0.53	131	Kenya	ken	True	https://api.reliefweb.int/v1/countries/131	Kenya	{'lon': 37.86, 'lat': 0.53}	131	Kenya	ken	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/31716	The Sentinel Project	The Sentinel Project	31716	{'name': 'Non-governmental Organization', 'id': 274}	The Sentinel Project	https://thesentinelproject.org/	Peacekeeping and Peacebuilding	4599	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
638	2018-12-09T21:34:54+00:00	2018-12-09T16:55:00+00:00	2018-11-30T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Assessment	5	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Water Sanitation Hygiene	4604	Women	6875	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211173-NPM-SA-13-Site-Profiles---all-camps.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211173-NPM-SA-13-Site-Profiles---all-camps.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211173-NPM-SA-13-Site-Profiles---all-camps.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211173-NPM-SA-13-Site-Profiles---all-camps.png'}	NPM-SA-13-Site-Profiles---all-camps.pdf		application/pdf	1211173	12611713	https://reliefweb.int/sites/reliefweb.int/files/resources/NPM-SA-13-Site-Profiles---all-camps.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
639	2017-10-25T18:44:26+00:00	2017-10-25T14:34:48+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/185	Papua New Guinea	145.24	-6.48	185	PNG	png	True	https://api.reliefweb.int/v1/countries/25	Australia	{'lon': 134.49, 'lat': -25.73}	25	Australia	aus	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1966	Human Rights Watch	Human Rights Watch	1966	{'name': 'Non-governmental Organization', 'id': 274}	HRW	http://www.hrw.org/	Protection and Human Rights	4600	Refugees	6874	 	 	 	 	 	 	 	 	© Copyright, Human Rights Watch - 350 Fifth Avenue, 34th Floor   New York, NY 10118-3299 USA	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
640	2018-12-09T21:29:15+00:00	2018-12-06T00:00:00+00:00	2018-12-06T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Shelter and Non-Food Items	4603	Refugees	6874	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211163-20181206_NPM_S13_Camp20_MajheeBlock.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211163-20181206_NPM_S13_Camp20_MajheeBlock.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211163-20181206_NPM_S13_Camp20_MajheeBlock.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211163-20181206_NPM_S13_Camp20_MajheeBlock.png'}	20181206_NPM_S13_Camp20_MajheeBlock.pdf		application/pdf	1211163	6016811	https://reliefweb.int/sites/reliefweb.int/files/resources/20181206_NPM_S13_Camp20_MajheeBlock.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
641	2018-12-09T21:29:10+00:00	2018-12-06T00:00:00+00:00	2018-12-06T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Shelter and Non-Food Items	4603	Refugees	6874	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211153-20181206_NPM_S13_Camp18_MajheeBlock.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211153-20181206_NPM_S13_Camp18_MajheeBlock.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211153-20181206_NPM_S13_Camp18_MajheeBlock.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211153-20181206_NPM_S13_Camp18_MajheeBlock.png'}	20181206_NPM_S13_Camp18_MajheeBlock.pdf		application/pdf	1211153	7720644	https://reliefweb.int/sites/reliefweb.int/files/resources/20181206_NPM_S13_Camp18_MajheeBlock.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
642	2017-10-26T05:35:29+00:00	2017-10-25T14:28:14+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/255	Yemen	47.62	15.94	255	Yemen	yem	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	EP	Epidemic	4642	es	Spanish	269	https://api.reliefweb.int/v1/sources/596	Cruz Roja Española	Cruz Roja Española	596	{'name': 'Red Cross/Red Crescent Movement', 'id': 276}	Cruz Roja Española	http://www.cruzroja.es/	Safety and Security	4602	 	 	 	 	 	 	 	 	 	 	 	Yemen: Cholera Outbreak - Oct 2016	37281	EP-2016-000107-YEM	[{'code': 'EP', 'name': 'Epidemic', 'id': 4642, 'primary': True}]	current	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
643	2018-12-09T21:28:11+00:00	2018-12-06T00:00:00+00:00	2018-12-06T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Shelter and Non-Food Items	4603	Refugees	6874	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211143-20181206_NPM_S13_Camp16_MajheeBlock.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211143-20181206_NPM_S13_Camp16_MajheeBlock.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211143-20181206_NPM_S13_Camp16_MajheeBlock.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211143-20181206_NPM_S13_Camp16_MajheeBlock.png'}	20181206_NPM_S13_Camp16_MajheeBlock.pdf		application/pdf	1211143	5680795	https://reliefweb.int/sites/reliefweb.int/files/resources/20181206_NPM_S13_Camp16_MajheeBlock.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
644	2017-10-25T18:43:00+00:00	2017-10-25T14:24:48+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/231	Togo	1.04	8.77	231	Togo	tgo	True	https://api.reliefweb.int/v1/countries/231	Togo	{'lon': 1.04, 'lat': 8.77}	231	Togo	tgo	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1132	International Freedom of Expression Exchange	International Freedom of Expression Exchange	1132	{'name': 'Non-governmental Organization', 'id': 274}	IFEX	http://www.ifex.org/	Protection and Human Rights	4600	Children	6871	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
645	2018-12-09T21:27:56+00:00	2018-12-06T00:00:00+00:00	2018-12-06T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Shelter and Non-Food Items	4603	Refugees	6874	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211138-20181206_NPM_S13_Camp15_MajheeBlock.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211138-20181206_NPM_S13_Camp15_MajheeBlock.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211138-20181206_NPM_S13_Camp15_MajheeBlock.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211138-20181206_NPM_S13_Camp15_MajheeBlock.png'}	20181206_NPM_S13_Camp15_MajheeBlock.pdf		application/pdf	1211138	6853731	https://reliefweb.int/sites/reliefweb.int/files/resources/20181206_NPM_S13_Camp15_MajheeBlock.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
646	2017-10-25T22:37:57+00:00	2017-10-25T14:21:41+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/64	Colombia	-73.07	3.9	64	Colombia	col	True	https://api.reliefweb.int/v1/countries/64	Colombia	{'lon': -73.07, 'lat': 3.9}	64	Colombia	col	News and Press Release	8	 	 	 	es	Spanish	269	https://api.reliefweb.int/v1/sources/510	Government of Colombia	Government of Colombia	510	{'name': 'Government', 'id': 271}	Govt. Colombia	http://www.presidencia.gov.co	Disaster Management	4591	 	 	Gobierno de Colombia	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
647	2017-10-25T18:41:23+00:00	2017-10-25T14:20:37+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/254	World	 	 	254	World	wld	True	https://api.reliefweb.int/v1/countries/254	World	 	254	World	wld	News and Press Release	8	EP	Epidemic	4642	en	English	267	https://api.reliefweb.int/v1/sources/1077	Rotary International	Rotary	1077	{'name': 'Non-governmental Organization', 'id': 274}	Rotary	http://www.rotary.org/	Health	4595	Children	6871	Rotary	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
648	2017-10-25T16:29:30+00:00	2017-10-25T14:17:52+00:00	2017-10-25T00:00:00+00:00	https://api.reliefweb.int/v1/countries/131	Kenya	37.86	0.53	131	Kenya	ken	True	https://api.reliefweb.int/v1/countries/131	Kenya	{'lon': 37.86, 'lat': 0.53}	131	Kenya	ken	News and Press Release	8	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/2689	United Nations Human Rights Council	UN Human Rights Council	2689	{'name': 'International Organization', 'id': 272}	UN HRC	http://www.ohchr.org/EN/HRBodies/HRC/Pages/Home.aspx	Protection and Human Rights	4600	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
649	2018-12-09T21:27:17+00:00	2018-12-06T00:00:00+00:00	2018-12-06T00:00:00+00:00	https://api.reliefweb.int/v1/countries/165	Myanmar	96.51	21.15	165	Myanmar	mmr	True	https://api.reliefweb.int/v1/countries/31	Bangladesh	{'lon': 90.27, 'lat': 23.84}	31	Bangladesh	bgd	Map	12	 	 	 	en	English	267	https://api.reliefweb.int/v1/sources/1255	International Organization for Migration	International Organization for Migration	1255	{'name': 'International Organization', 'id': 272}	IOM	http://www.iom.int/	Shelter and Non-Food Items	4603	Refugees	6874	Organización Internacional para las Migraciones	{'url-thumb': 'https://reliefweb.int/sites/reliefweb.int/files/styles/m/public/resources-pdf-previews/1211118-20181206_NPM_S13_Camp11_MajheeBlock.png', 'url-small': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-small/public/resources-pdf-previews/1211118-20181206_NPM_S13_Camp11_MajheeBlock.png', 'url-large': 'https://reliefweb.int/sites/reliefweb.int/files/styles/attachment-large/public/resources-pdf-previews/1211118-20181206_NPM_S13_Camp11_MajheeBlock.png', 'url': 'https://reliefweb.int/sites/reliefweb.int/files/resources-pdf-previews/1211118-20181206_NPM_S13_Camp11_MajheeBlock.png'}	20181206_NPM_S13_Camp11_MajheeBlock.pdf		application/pdf	1211118	7038798	https://reliefweb.int/sites/reliefweb.int/files/resources/20181206_NPM_S13_Camp11_MajheeBlock.pdf	Copyright © IOM. All rights reserved.	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
